id_transacao;escore_risco;desfecho;valor;cliente
TX-104512;729;1;532,44;CLI-02030
TX-104513;523;0;868,30;CLI-00889
TX-104514;335;aprovada;400,22;CLI-02935
TX-104515;599;0;137,67;CLI-00606
TX-104516;328;aprovada;658,87;CLI-00320
TX-104517;713;0;75,61;CLI-02741
TX-104518;374;aprovada;276,76;CLI-00376
TX-104519;327;aprovada;2.243,79;CLI-00603
TX-104520;358;0;92,11;CLI-00194
TX-104521;564;0;1.115,96;CLI-01577
TX-104522;362;aprovada;171,85;CLI-01178
TX-104523;523;0;166,49;CLI-02338
TX-104524;518;0;526,95;CLI-01123
TX-104525;458;aprovada;1.666,82;CLI-02420
TX-104526;257;aprovada;384,43;CLI-01079
TX-104527;328;aprovada;1.342,76;CLI-01074
TX-104528;440;aprovada;1.135,12;CLI-02408
TX-104529;508;0;387,62;CLI-00064
TX-104530;622;aprovada;221,33;CLI-02308
TX-104531;713;0;99,67;CLI-01693
TX-104532;116;0;56,54;CLI-02802
TX-104533;440;0;421,33;CLI-02636
TX-104534;519;0;161,85;CLI-00846
TX-104535;455;0;2.061,82;CLI-01622
TX-104536;468;0;371,37;CLI-02106
TX-104537;533;aprovada;1.310,88;CLI-01118
TX-104538;473;aprovada;1.961,40;CLI-01434
TX-104539;274;0;1.906,55;CLI-02958
TX-104540;326;0;1.014,91;CLI-01981
TX-104541;479;0;499,54;CLI-02260
TX-104542;396;0;1.076,47;CLI-02074
TX-104543;487;0;378,43;CLI-02812
TX-104544;831;aprovada;485,68;CLI-02641
TX-104545;649;aprovada;197,27;CLI-00394
TX-104546;346;0;483,07;CLI-01692
TX-104547;446;aprovada;124,19;CLI-02591
TX-104548;692;aprovada;59,64;CLI-00739
TX-104549;681;aprovada;756,27;CLI-00277
TX-104550;753;aprovada;401,44;CLI-01730
TX-104551;378;0;495,48;CLI-02766
TX-104552;714;aprovada;778,36;CLI-00641
TX-104553;499;aprovada;510,56;CLI-02213
TX-104554;414;aprovada;503,86;CLI-01263
TX-104555;707;0;1.062,52;CLI-00992
TX-104556;460;0;157,45;CLI-00562
TX-104557;618;aprovada;894,93;CLI-01591
TX-104558;334;aprovada;66,49;CLI-00519
TX-104559;498;0;65,55;CLI-01194
TX-104560;403;aprovada;1.650,79;CLI-00850
TX-104561;262;0;421,56;CLI-01214
TX-104562;300;aprovada;910,14;CLI-00206
TX-104563;446;0;77,62;CLI-01888
TX-104564;734;0;166,80;CLI-02978
TX-104565;673;0;1.225,63;CLI-01777
TX-104566;363;0;403,66;CLI-01015
TX-104567;553;0;159,37;CLI-00714
TX-104568;386;aprovada;852,65;CLI-00846
TX-104569;568;0;313,56;CLI-00843
TX-104570;561;0;3.156,28;CLI-00815
TX-104571;686;0;436,31;CLI-01797
TX-104572;454;aprovada;999,30;CLI-00578
TX-104573;588;aprovada;1.660,46;CLI-02449
TX-104574;629;aprovada;163,82;CLI-01957
TX-104575;452;0;290,48;CLI-02075
TX-104576;477;0;812,75;CLI-02247
TX-104577;751;1;1.005,65;CLI-01666
TX-104578;369;aprovada;145,25;CLI-02926
TX-104579;678;0;945,43;CLI-00121
TX-104580;634;aprovada;166,70;CLI-00872
TX-104581;426;aprovada;263,15;CLI-00793
TX-104582;679;aprovada;571,95;CLI-00775
TX-104583;564;0;313,31;CLI-00998
TX-104584;538;0;524,31;CLI-02420
TX-104585;594;aprovada;305,01;CLI-01027
TX-104586;641;0;1.088,01;CLI-01583
TX-104587;341;aprovada;499,87;CLI-00596
TX-104588;564;aprovada;278,53;CLI-00769
TX-104589;426;aprovada;151,20;CLI-01445
TX-104590;644;0;195,62;CLI-01800
TX-104591;546;0;739,14;CLI-00105
TX-104592;397;aprovada;161,28;CLI-00434
TX-104593;473;aprovada;137,51;CLI-01416
TX-104594;492;aprovada;38,45;CLI-00168
TX-104595;394;0;408,75;CLI-01855
TX-104596;609;0;125,32;CLI-01493
TX-104597;261;0;475,41;CLI-00572
TX-104598;469;aprovada;195,78;CLI-02137
TX-104599;554;aprovada;233,48;CLI-01630
TX-104600;125;aprovada;499,74;CLI-01528
TX-104601;380;aprovada;794,23;CLI-01574
TX-104602;670;aprovada;82,86;CLI-00247
TX-104603;564;1;290,39;CLI-01000
TX-104604;454;aprovada;94,99;CLI-03012
TX-104605;177;aprovada;1.015,71;CLI-01844
TX-104606;641;aprovada;66,81;CLI-02115
TX-104607;714;aprovada;635,16;CLI-02966
TX-104608;407;aprovada;63,47;CLI-02702
TX-104609;602;0;406,74;CLI-01969
TX-104610;341;0;112,89;CLI-00217
TX-104611;490;aprovada;238,00;CLI-00298
TX-104612;763;aprovada;746,41;CLI-01134
TX-104613;425;0;1.888,05;CLI-01223
TX-104614;381;0;799,94;CLI-00268
TX-104615;419;aprovada;64,32;CLI-00834
TX-104616;341;aprovada;446,84;CLI-02305
TX-104617;589;0;437,34;CLI-02477
TX-104618;724;aprovada;818,58;CLI-02363
TX-104619;376;0;833,62;CLI-01857
TX-104620;293;aprovada;305,63;CLI-02007
TX-104621;643;aprovada;383,46;CLI-00506
TX-104622;695;aprovada;871,49;CLI-02430
TX-104623;774;chargeback;215,07;CLI-00485
TX-104624;461;0;126,29;CLI-02087
TX-104625;348;aprovada;107,42;CLI-02232
TX-104626;679;aprovada;180,01;CLI-00136
TX-104627;400;aprovada;903,02;CLI-01769
TX-104628;345;aprovada;765,85;CLI-00373
TX-104629;455;aprovada;1.479,27;CLI-02592
TX-104630;404;0;367,34;CLI-01600
TX-104631;108;aprovada;3.592,94;CLI-02974
TX-104632;528;0;702,01;CLI-02610
TX-104633;388;0;403,32;CLI-01375
TX-104634;562;0;29,95;CLI-02486
TX-104635;753;0;231,64;CLI-00475
TX-104636;480;aprovada;499,98;CLI-02750
TX-104637;638;aprovada;1.212,31;CLI-02145
TX-104638;591;aprovada;436,39;CLI-00116
TX-104639;472;aprovada;590,43;CLI-00743
TX-104640;394;aprovada;766,63;CLI-01908
TX-104641;275;0;1.101,70;CLI-00953
TX-104642;714;aprovada;210,11;CLI-01753
TX-104643;686;0;417,12;CLI-02823
TX-104644;787;aprovada;202,78;CLI-00224
TX-104645;579;aprovada;637,82;CLI-00488
TX-104646;337;0;355,08;CLI-00566
TX-104647;598;0;163,74;CLI-00896
TX-104648;739;aprovada;428,66;CLI-01700
TX-104649;414;aprovada;169,31;CLI-02563
TX-104650;553;aprovada;1.101,42;CLI-01603
TX-104651;475;0;279,87;CLI-02559
TX-104652;448;aprovada;158,53;CLI-00136
TX-104653;586;0;1.376,19;CLI-01544
TX-104654;545;0;421,04;CLI-01742
TX-104655;665;aprovada;917,89;CLI-00827
TX-104656;430;aprovada;278,01;CLI-00955
TX-104657;204;aprovada;591,90;CLI-02144
TX-104658;519;0;364,98;CLI-01265
TX-104659;329;aprovada;633,32;CLI-00683
TX-104660;493;aprovada;1.605,45;CLI-01635
TX-104661;407;0;876,93;CLI-00644
TX-104662;365;0;1.501,64;CLI-02651
TX-104663;731;0;950,63;CLI-01326
TX-104664;894;0;363,48;CLI-01959
TX-104665;585;0;745,09;CLI-01421
TX-104666;398;0;226,69;CLI-02910
TX-104667;544;aprovada;483,29;CLI-02050
TX-104668;543;0;203,93;CLI-01028
TX-104669;488;0;627,23;CLI-01383
TX-104670;574;0;1.728,81;CLI-01414
TX-104671;724;0;250,57;CLI-02998
TX-104672;493;0;393,50;CLI-02498
TX-104673;189;0;556,83;CLI-01143
TX-104674;664;0;259,58;CLI-02637
TX-104675;545;0;254,75;CLI-03015
TX-104676;632;aprovada;1.122,50;CLI-02494
TX-104677;503;aprovada;226,09;CLI-00634
TX-104678;682;aprovada;254,40;CLI-01729
TX-104679;598;aprovada;266,88;CLI-00051
TX-104680;564;0;459,68;CLI-00723
TX-104681;244;aprovada;747,39;CLI-01137
TX-104682;532;0;165,36;CLI-01483
TX-104683;416;0;332,74;CLI-01668
TX-104684;800;1;312,56;CLI-02927
TX-104685;375;aprovada;373,67;CLI-00042
TX-104686;516;0;448,45;CLI-01316
TX-104687;408;0;423,59;CLI-02052
TX-104688;307;0;427,45;CLI-02142
TX-104689;372;aprovada;1.397,88;CLI-02468
TX-104690;294;aprovada;650,67;CLI-00201
TX-104691;383;0;288,72;CLI-01835
TX-104692;485;0;786,69;CLI-00400
TX-104693;742;aprovada;111,46;CLI-01517
TX-104694;603;0;422,50;CLI-01796
TX-104695;530;0;393,62;CLI-01922
TX-104696;617;aprovada;35,34;CLI-03008
TX-104697;491;0;148,79;CLI-01152
TX-104698;238;aprovada;432,49;CLI-01460
TX-104699;256;0;376,76;CLI-01330
TX-104700;630;aprovada;290,71;CLI-01425
TX-104701;338;0;812,85;CLI-00784
TX-104702;660;0;246,73;CLI-00938
TX-104703;586;aprovada;818,49;CLI-02165
TX-104704;498;aprovada;979,27;CLI-02486
TX-104705;441;aprovada;98,84;CLI-02846
TX-104706;289;aprovada;3.710,26;CLI-02576
TX-104707;454;aprovada;192,69;CLI-02025
TX-104708;568;0;1.082,00;CLI-02208
TX-104709;497;0;659,74;CLI-01606
TX-104710;583;0;256,60;CLI-03002
TX-104711;276;0;134,74;CLI-02152
TX-104712;572;aprovada;370,44;CLI-00847
TX-104713;470;0;448,34;CLI-00070
TX-104714;471;0;202,74;CLI-02360
TX-104715;483;0;791,50;CLI-00470
TX-104716;479;aprovada;354,49;CLI-02882
TX-104717;672;aprovada;1.576,54;CLI-02666
TX-104718;367;aprovada;39,40;CLI-00578
TX-104719;492;aprovada;413,78;CLI-01427
TX-104720;368;0;354,47;CLI-01128
TX-104721;448;0;274,79;CLI-00519
TX-104722;377;0;224,21;CLI-02006
TX-104723;544;0;57,13;CLI-00601
TX-104724;367;0;53,96;CLI-01620
TX-104725;463;0;127,28;CLI-01294
TX-104726;485;aprovada;208,64;CLI-01535
TX-104727;647;chargeback;150,51;CLI-00098
TX-104728;487;0;134,07;CLI-02749
TX-104729;635;0;86,48;CLI-01163
TX-104730;586;0;1.343,34;CLI-02963
TX-104731;421;0;187,89;CLI-00110
TX-104732;336;0;1.012,58;CLI-02494
TX-104733;504;0;392,62;CLI-02443
TX-104734;426;0;505,26;CLI-00579
TX-104735;498;0;111,77;CLI-00794
TX-104736;583;0;643,03;CLI-02909
TX-104737;356;0;180,75;CLI-02715
TX-104738;602;aprovada;315,84;CLI-01414
TX-104739;374;aprovada;71,96;CLI-02527
TX-104740;451;aprovada;556,63;CLI-00310
TX-104741;534;aprovada;1.507,25;CLI-00011
TX-104742;530;0;620,58;CLI-02903
TX-104743;604;aprovada;259,72;CLI-02792
TX-104744;551;0;735,34;CLI-01567
TX-104745;629;aprovada;538,78;CLI-00348
TX-104746;455;aprovada;1.335,73;CLI-00336
TX-104747;257;0;349,05;CLI-00606
TX-104748;548;aprovada;408,33;CLI-00846
TX-104749;257;0;100,49;CLI-00376
TX-104750;591;0;837,99;CLI-02301
TX-104751;440;0;1.396,60;CLI-02981
TX-104752;459;aprovada;407,34;CLI-00189
TX-104753;540;0;45,30;CLI-00076
TX-104754;636;aprovada;444,33;CLI-02095
TX-104755;335;aprovada;585,46;CLI-02605
TX-104756;286;0;757,97;CLI-00879
TX-104757;395;aprovada;294,60;CLI-00134
TX-104758;564;aprovada;447,49;CLI-01458
TX-104759;513;0;760,97;CLI-02006
TX-104760;854;0;561,51;CLI-01664
TX-104761;400;aprovada;3.350,61;CLI-00798
TX-104762;425;0;347,09;CLI-00704
TX-104763;462;aprovada;195,45;CLI-02049
TX-104764;748;0;317,53;CLI-02430
TX-104765;638;0;538,39;CLI-00898
TX-104766;501;aprovada;737,13;CLI-00391
TX-104767;453;0;188,93;CLI-02956
TX-104768;397;0;197,69;CLI-00980
TX-104769;597;aprovada;581,97;CLI-02734
TX-104770;827;0;489,88;CLI-00171
TX-104771;334;aprovada;348,38;CLI-01672
TX-104772;581;0;377,36;CLI-01986
TX-104773;488;aprovada;190,59;CLI-01379
TX-104774;527;1;1.393,03;CLI-01914
TX-104775;617;0;721,99;CLI-01212
TX-104776;495;aprovada;354,25;CLI-02027
TX-104777;481;0;453,26;CLI-00787
TX-104778;585;aprovada;282,38;CLI-01573
TX-104779;845;0;399,03;CLI-00993
TX-104780;363;0;1.023,00;CLI-00183
TX-104781;663;aprovada;658,69;CLI-02279
TX-104782;401;aprovada;82,96;CLI-00388
TX-104783;489;aprovada;197,87;CLI-00827
TX-104784;583;0;690,67;CLI-01005
TX-104785;495;0;337,07;CLI-00374
TX-104786;588;aprovada;790,45;CLI-01537
TX-104787;538;aprovada;175,91;CLI-02665
TX-104788;447;0;257,63;CLI-01690
TX-104789;463;0;144,32;CLI-02437
TX-104790;197;0;2.938,75;CLI-00297
TX-104791;422;aprovada;432,16;CLI-01252
TX-104792;693;0;197,50;CLI-02861
TX-104793;310;0;138,70;CLI-00627
TX-104794;325;aprovada;442,12;CLI-00611
TX-104795;397;0;532,35;CLI-00777
TX-104796;210;aprovada;223,24;CLI-01370
TX-104797;542;0;997,89;CLI-01474
TX-104798;792;aprovada;406,32;CLI-02159
TX-104799;380;aprovada;92,55;CLI-00685
TX-104800;568;0;127,20;CLI-00635
TX-104801;698;0;120,03;CLI-00799
TX-104802;700;1;815,62;CLI-00618
TX-104803;393;0;223,84;CLI-00109
TX-104804;609;0;2.077,10;CLI-01825
TX-104805;422;0;263,02;CLI-01664
TX-104806;416;0;467,52;CLI-01917
TX-104807;493;aprovada;259,75;CLI-02861
TX-104808;571;aprovada;145,12;CLI-01170
TX-104809;427;0;183,36;CLI-00781
TX-104810;730;aprovada;423,74;CLI-00306
TX-104811;613;0;1.259,13;CLI-02296
TX-104812;755;0;781,95;CLI-01426
TX-104813;256;0;900,82;CLI-00409
TX-104814;501;0;1.194,93;CLI-02556
TX-104815;511;0;394,83;CLI-02518
TX-104816;352;0;117,68;CLI-02954
TX-104817;524;0;1.871,02;CLI-02226
TX-104818;691;0;554,77;CLI-00494
TX-104819;704;aprovada;301,95;CLI-02950
TX-104820;523;aprovada;1.352,35;CLI-00106
TX-104821;578;aprovada;441,89;CLI-02588
TX-104822;399;0;481,04;CLI-01802
TX-104823;563;0;36,65;CLI-02547
TX-104824;553;0;388,23;CLI-02540
TX-104825;626;aprovada;260,99;CLI-02351
TX-104826;660;aprovada;344,33;CLI-02967
TX-104827;410;aprovada;404,87;CLI-00393
TX-104828;249;aprovada;276,04;CLI-00081
TX-104829;688;0;1.383,75;CLI-00037
TX-104830;358;0;2.343,40;CLI-02497
TX-104831;229;aprovada;337,21;CLI-01495
TX-104832;446;aprovada;153,09;CLI-00517
TX-104833;536;aprovada;638,29;CLI-02687
TX-104834;617;aprovada;329,63;CLI-02619
TX-104835;581;aprovada;851,10;CLI-00005
TX-104836;586;aprovada;378,39;CLI-00845
TX-104837;721;0;374,53;CLI-00221
TX-104838;465;aprovada;993,44;CLI-01173
TX-104839;645;0;159,51;CLI-01217
TX-104840;608;aprovada;140,77;CLI-02130
TX-104841;306;aprovada;747,67;CLI-00172
TX-104842;457;0;1.141,12;CLI-02257
TX-104843;437;aprovada;1.198,99;CLI-00942
TX-104844;483;aprovada;783,29;CLI-02532
TX-104845;834;aprovada;548,12;CLI-01521
TX-104846;633;aprovada;253,89;CLI-00396
TX-104847;381;0;194,18;CLI-01904
TX-104848;615;0;233,02;CLI-00851
TX-104849;420;aprovada;304,14;CLI-02234
TX-104850;719;0;628,94;CLI-01068
TX-104851;282;aprovada;447,99;CLI-02470
TX-104852;547;0;625,78;CLI-01838
TX-104853;549;0;1.563,38;CLI-01930
TX-104854;574;0;264,02;CLI-02143
TX-104855;598;aprovada;546,03;CLI-02979
TX-104856;516;0;173,32;CLI-00187
TX-104857;605;aprovada;470,55;CLI-00202
TX-104858;287;aprovada;439,61;CLI-01517
TX-104859;638;0;917,80;CLI-00571
TX-104860;316;aprovada;557,85;CLI-00909
TX-104861;249;0;1.137,65;CLI-02161
TX-104862;784;0;636,77;CLI-01761
TX-104863;411;0;228,56;CLI-00821
TX-104864;468;0;323,67;CLI-01358
TX-104865;594;aprovada;592,05;CLI-01297
TX-104866;656;aprovada;872,63;CLI-02899
TX-104867;620;aprovada;37,27;CLI-00581
TX-104868;370;aprovada;241,49;CLI-00820
TX-104869;517;0;216,68;CLI-00958
TX-104870;607;0;269,89;CLI-02078
TX-104871;603;0;64,11;CLI-02403
TX-104872;348;0;461,99;CLI-01207
TX-104873;572;aprovada;498,02;CLI-01812
TX-104874;454;aprovada;623,20;CLI-00531
TX-104875;1000;1;1.135,58;CLI-00942
TX-104876;550;0;730,58;CLI-02494
TX-104877;684;aprovada;238,22;CLI-02608
TX-104878;405;0;2.301,65;CLI-00618
TX-104879;529;0;363,20;CLI-01075
TX-104880;694;0;249,39;CLI-01174
TX-104881;518;aprovada;1.007,33;CLI-00765
TX-104882;499;0;567,07;CLI-01255
TX-104883;366;aprovada;276,32;CLI-02808
TX-104884;304;0;427,06;CLI-00972
TX-104885;761;0;859,58;CLI-00504
TX-104886;256;0;496,64;CLI-00777
TX-104887;520;0;99,67;CLI-02075
TX-104888;628;aprovada;217,15;CLI-01166
TX-104889;699;0;282,89;CLI-00790
TX-104890;471;aprovada;368,82;CLI-01974
TX-104891;468;aprovada;131,60;CLI-00825
TX-104892;503;aprovada;284,84;CLI-00373
TX-104893;334;0;1.352,69;CLI-00899
TX-104894;605;0;83,36;CLI-02432
TX-104895;481;0;968,24;CLI-00549
TX-104896;445;aprovada;863,15;CLI-01938
TX-104897;682;0;690,48;CLI-00827
TX-104898;611;aprovada;92,56;CLI-02438
TX-104899;609;0;739,09;CLI-01995
TX-104900;486;0;432,54;CLI-00314
TX-104901;415;aprovada;277,46;CLI-00554
TX-104902;244;aprovada;476,64;CLI-01783
TX-104903;653;aprovada;497,74;CLI-02637
TX-104904;472;0;323,63;CLI-01787
TX-104905;696;aprovada;107,80;CLI-01804
TX-104906;485;aprovada;632,21;CLI-01331
TX-104907;568;0;458,28;CLI-02587
TX-104908;317;aprovada;1.122,97;CLI-02501
TX-104909;509;0;249,87;CLI-00591
TX-104910;630;0;500,31;CLI-00826
TX-104911;224;0;379,84;CLI-00022
TX-104912;335;aprovada;138,31;CLI-02341
TX-104913;339;0;753,69;CLI-00282
TX-104914;359;0;733,30;CLI-02429
TX-104915;607;aprovada;205,60;CLI-02538
TX-104916;397;aprovada;303,40;CLI-01655
TX-104917;537;0;480,90;CLI-01885
TX-104918;382;aprovada;308,94;CLI-00598
TX-104919;557;aprovada;676,89;CLI-01163
TX-104920;445;0;385,21;CLI-00127
TX-104921;554;0;785,20;CLI-00474
TX-104922;619;aprovada;642,62;CLI-02925
TX-104923;395;0;944,03;CLI-02517
TX-104924;307;aprovada;158,95;CLI-00732
TX-104925;580;aprovada;138,07;CLI-00390
TX-104926;580;0;327,79;CLI-00808
TX-104927;424;0;98,24;CLI-00429
TX-104928;481;0;107,99;CLI-01937
TX-104929;468;0;885,27;CLI-02209
TX-104930;614;0;380,87;CLI-01487
TX-104931;333;0;3.626,18;CLI-02329
TX-104932;580;aprovada;114,34;CLI-00919
TX-104933;354;aprovada;347,54;CLI-01439
TX-104934;653;aprovada;294,74;CLI-02697
TX-104935;610;aprovada;414,73;CLI-01629
TX-104936;642;aprovada;853,92;CLI-00790
TX-104937;423;aprovada;567,55;CLI-00935
TX-104938;591;0;371,95;CLI-01313
TX-104939;693;aprovada;515,79;CLI-00961
TX-104940;427;aprovada;136,81;CLI-02589
TX-104941;683;aprovada;888,34;CLI-02662
TX-104942;636;0;330,04;CLI-02628
TX-104943;314;0;1.031,45;CLI-00120
TX-104944;462;0;884,68;CLI-00071
TX-104945;492;0;856,13;CLI-00703
TX-104946;489;aprovada;591,10;CLI-01228
TX-104947;597;aprovada;373,23;CLI-02120
TX-104948;319;aprovada;403,99;CLI-00734
TX-104949;400;aprovada;163,42;CLI-02450
TX-104950;354;0;103,01;CLI-01221
TX-104951;501;0;1.421,36;CLI-00068
TX-104952;824;aprovada;1.583,32;CLI-00564
TX-104953;541;aprovada;236,87;CLI-00782
TX-104954;405;aprovada;155,84;CLI-01944
TX-104955;463;aprovada;244,39;CLI-01673
TX-104956;458;0;542,73;CLI-00030
TX-104957;588;aprovada;1.177,29;CLI-02007
TX-104958;599;aprovada;417,01;CLI-01917
TX-104959;436;0;215,46;CLI-00212
TX-104960;730;0;677,64;CLI-01313
TX-104961;635;0;1.986,36;CLI-01554
TX-104962;414;aprovada;820,48;CLI-00302
TX-104963;424;0;497,10;CLI-00505
TX-104964;151;0;4.233,44;CLI-00893
TX-104965;527;aprovada;462,18;CLI-00143
TX-104966;443;aprovada;126,85;CLI-02766
TX-104967;389;0;293,59;CLI-00009
TX-104968;635;0;181,57;CLI-02988
TX-104969;509;0;124,26;CLI-01429
TX-104970;293;aprovada;104,50;CLI-02158
TX-104971;663;aprovada;920,43;CLI-01029
TX-104972;580;aprovada;2.364,95;CLI-02028
TX-104973;932;0;300,91;CLI-00702
TX-104974;814;1;1.408,06;CLI-01617
TX-104975;418;aprovada;660,43;CLI-02371
TX-104976;525;aprovada;969,85;CLI-02554
TX-104977;376;aprovada;137,90;CLI-02250
TX-104978;590;aprovada;417,53;CLI-00817
TX-104979;934;1;704,20;CLI-00879
TX-104980;472;aprovada;233,70;CLI-02149
TX-104981;504;0;580,06;CLI-00669
TX-104982;557;aprovada;842,50;CLI-02522
TX-104983;419;aprovada;1.061,52;CLI-02758
TX-104984;287;0;359,25;CLI-01509
TX-104985;353;0;134,05;CLI-02066
TX-104986;488;aprovada;984,67;CLI-00186
TX-104987;449;0;523,63;CLI-00154
TX-104988;559;0;125,09;CLI-02096
TX-104989;217;0;605,54;CLI-01114
TX-104990;451;aprovada;730,50;CLI-02866
TX-104991;443;0;431,48;CLI-00828
TX-104992;533;aprovada;309,40;CLI-01693
TX-104993;452;aprovada;585,21;CLI-02252
TX-104994;277;0;183,76;CLI-00888
TX-104995;584;0;489,98;CLI-00540
TX-104996;203;0;115,27;CLI-00793
TX-104997;621;aprovada;284,79;CLI-01913
TX-104998;367;0;796,07;CLI-02992
TX-104999;295;0;494,75;CLI-00943
TX-105000;340;0;313,43;CLI-00592
TX-105001;428;aprovada;337,62;CLI-01859
TX-105002;612;0;279,91;CLI-02343
TX-105003;490;0;97,44;CLI-01966
TX-105004;468;aprovada;206,07;CLI-01361
TX-105005;485;aprovada;152,99;CLI-00513
TX-105006;192;0;217,54;CLI-01756
TX-105007;505;aprovada;697,80;CLI-00504
TX-105008;549;0;246,36;CLI-02477
TX-105009;583;0;360,83;CLI-01179
TX-105010;528;aprovada;439,90;CLI-00773
TX-105011;581;aprovada;479,81;CLI-02842
TX-105012;599;aprovada;200,22;CLI-01472
TX-105013;519;0;595,82;CLI-00032
TX-105014;671;aprovada;380,85;CLI-02842
TX-105015;596;aprovada;428,59;CLI-01586
TX-105016;350;0;746,49;CLI-02932
TX-105017;407;aprovada;318,48;CLI-02546
TX-105018;623;aprovada;317,50;CLI-00746
TX-105019;432;aprovada;768,90;CLI-01908
TX-105020;338;aprovada;1.308,91;CLI-02230
TX-105021;297;aprovada;632,23;CLI-00766
TX-105022;559;aprovada;326,53;CLI-01490
TX-105023;688;0;1.210,87;CLI-02699
TX-105024;348;0;835,90;CLI-01534
TX-105025;473;0;336,68;CLI-01047
TX-105026;465;0;880,97;CLI-00231
TX-105027;664;0;137,92;CLI-00923
TX-105028;563;aprovada;865,42;CLI-00861
TX-105029;420;aprovada;110,46;CLI-02933
TX-105030;508;0;250,17;CLI-01842
TX-105031;644;aprovada;814,78;CLI-02274
TX-105032;335;0;387,72;CLI-02896
TX-105033;473;0;304,33;CLI-02706
TX-105034;410;aprovada;1.324,10;CLI-02835
TX-105035;516;aprovada;279,99;CLI-00822
TX-105036;410;aprovada;444,53;CLI-02396
TX-105037;402;0;1.220,74;CLI-00756
TX-105038;754;aprovada;114,36;CLI-02257
TX-105039;593;0;268,05;CLI-02055
TX-105040;508;0;527,40;CLI-02530
TX-105041;610;aprovada;438,68;CLI-00488
TX-105042;439;0;1.495,81;CLI-00134
TX-105043;702;aprovada;2.565,99;CLI-00876
TX-105044;489;aprovada;1.243,42;CLI-01411
TX-105045;356;aprovada;882,13;CLI-01029
TX-105046;154;aprovada;181,53;CLI-01146
TX-105047;508;0;539,60;CLI-01598
TX-105048;600;0;1.089,26;CLI-02400
TX-105049;495;0;598,26;CLI-00776
TX-105050;523;0;793,53;CLI-02114
TX-105051;524;aprovada;381,41;CLI-02781
TX-105052;549;0;808,72;CLI-02935
TX-105053;464;0;801,86;CLI-01301
TX-105054;411;aprovada;116,13;CLI-01579
TX-105055;755;aprovada;607,32;CLI-02952
TX-105056;639;aprovada;304,47;CLI-01756
TX-105057;490;chargeback;936,43;CLI-02303
TX-105058;668;aprovada;1.374,70;CLI-00317
TX-105059;754;aprovada;272,36;CLI-01370
TX-105060;736;aprovada;614,84;CLI-00967
TX-105061;433;aprovada;1.054,49;CLI-00973
TX-105062;519;0;382,31;CLI-02589
TX-105063;354;0;357,82;CLI-02599
TX-105064;386;aprovada;1.291,15;CLI-02361
TX-105065;611;aprovada;376,56;CLI-00352
TX-105066;361;aprovada;1.036,67;CLI-00490
TX-105067;337;aprovada;577,13;CLI-01696
TX-105068;534;aprovada;142,29;CLI-02233
TX-105069;685;0;342,24;CLI-00308
TX-105070;668;aprovada;1.243,67;CLI-02924
TX-105071;587;aprovada;246,10;CLI-02297
TX-105072;366;aprovada;246,67;CLI-00761
TX-105073;636;aprovada;374,32;CLI-01771
TX-105074;619;aprovada;168,39;CLI-02778
TX-105075;566;aprovada;1.762,15;CLI-01658
TX-105076;778;aprovada;1.115,43;CLI-00769
TX-105077;332;aprovada;201,50;CLI-02549
TX-105078;601;aprovada;392,43;CLI-02032
TX-105079;475;0;4.961,54;CLI-00353
TX-105080;550;0;1.418,26;CLI-02154
TX-105081;681;0;77,50;CLI-00730
TX-105082;615;aprovada;70,44;CLI-03007
TX-105083;320;0;340,00;CLI-01241
TX-105084;441;aprovada;324,43;CLI-00866
TX-105085;809;aprovada;583,04;CLI-00227
TX-105086;735;aprovada;82,48;CLI-02255
TX-105087;484;aprovada;467,02;CLI-00730
TX-105088;529;aprovada;1.312,83;CLI-01050
TX-105089;826;aprovada;205,65;CLI-00588
TX-105090;446;0;358,91;CLI-03002
TX-105091;443;aprovada;90,84;CLI-02171
TX-105092;469;0;1.925,08;CLI-02134
TX-105093;431;0;161,93;CLI-01231
TX-105094;293;aprovada;116,91;CLI-01916
TX-105095;546;0;319,90;CLI-02841
TX-105096;336;0;171,85;CLI-01208
TX-105097;603;0;294,24;CLI-02451
TX-105098;295;0;240,11;CLI-00938
TX-105099;576;0;755,79;CLI-00524
TX-105100;623;0;4.616,04;CLI-01660
TX-105101;442;0;449,34;CLI-02647
TX-105102;407;0;126,03;CLI-02113
TX-105103;651;0;986,65;CLI-01471
TX-105104;389;0;952,75;CLI-01285
TX-105105;650;aprovada;276,18;CLI-02960
TX-105106;322;aprovada;1.424,96;CLI-02831
TX-105107;318;0;753,02;CLI-03014
TX-105108;703;0;1.406,86;CLI-02126
TX-105109;460;0;359,59;CLI-01413
TX-105110;325;0;236,05;CLI-02548
TX-105111;483;aprovada;299,53;CLI-01506
TX-105112;365;0;883,12;CLI-01672
TX-105113;808;0;885,23;CLI-01018
TX-105114;371;0;726,87;CLI-01153
TX-105115;304;aprovada;234,06;CLI-02709
TX-105116;606;0;269,37;CLI-00177
TX-105117;616;aprovada;1.106,74;CLI-02175
TX-105118;444;0;796,30;CLI-00870
TX-105119;599;0;108,46;CLI-01237
TX-105120;703;0;573,85;CLI-03005
TX-105121;678;aprovada;237,54;CLI-02618
TX-105122;115;aprovada;275,17;CLI-00808
TX-105123;467;0;526,52;CLI-02963
